,simu_time,car_num,x_position,y_position,length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
4679,84.0,xiaokeche_0_.4,-18.301335844681642,-1.3886454737622318,4.0,4.576049048489455,0.0,2.176421919015792,86.96498695259594,:gneJ6_24,:gneJ6_24_0,0.0,1.7123900579347087
4680,84.0,xiaokeche_0_.5,-29.666048234986377,-1.6,4.0,2.553063236951575,0.0,1.9864001194618994,90.0,z2,z2_4,4.0,16.333951765013623
4681,84.0,xiaokeche_0_.6,-38.786830121857584,-1.6,4.0,0.6174024533383864,0.0,0.08292859641283912,90.0,z2,z2_4,4.0,7.213169878142414
4682,84.0,xiaokeche_0_.7,-46.151741613518354,-1.6,4.0,0.5357184912919428,0.0,-0.19626870395509877,90.0,:gneJ0_4,:gneJ0_4_4,4.0,8.476119057400181
4683,84.0,xiaokeche_0_.8,-53.011848873056046,-1.6,4.0,0.4861596104695833,0.0,-0.731882512630986,90.0,:gneJ0_4,:gneJ0_4_4,4.0,1.0672032170994739
4684,84.0,xiaokeche_0_.9,-60.29289344886135,-1.6,4.0,1.2958449631384257,0.0,-0.9123242481510494,90.0,z1,z1_3,3.0,136.84710655113864
4685,84.0,xiaokeche_10_.10,1.6,-68.38481772424441,4.0,10.446190275252452,0.0,-3.3321517816725432,0.0,x1,x1_3,3.0,81.61518227575559
4686,84.0,xiaokeche_10_.11,1.6,-124.47989170905203,4.0,7.581395975244232,0.0,1.30383744307328,0.0,x1,x1_3,3.0,25.52010829094797
4687,84.0,xiaokeche_10_.4,1.6,-21.001004820787852,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,24.998995179212148
4688,84.0,xiaokeche_10_.5,1.6,-27.50201508274658,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,18.49798491725342
4689,84.0,xiaokeche_10_.6,1.6,-34.00302721436435,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,11.996972785635652
4690,84.0,xiaokeche_10_.7,1.6,-40.50403514299095,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,5.495964857009049
4691,84.0,xiaokeche_10_.8,1.6,-46.96648308242517,4.0,0.0,0.0,0.0,0.0,:gneJ21_4,:gneJ21_4_4,4.0,7.31485759427782
4692,84.0,xiaokeche_10_.9,1.6,-53.217527654042094,4.0,0.0,0.0,0.0,0.0,:gneJ21_4,:gneJ21_4_4,4.0,0.8137712397962202
4693,84.0,xiaokeche_11_.10,13.891345477651814,-48.47211633128746,4.0,9.275626426835876,0.0,-3.4846810556747716,32.9594711054839,:gneJ21_4,:gneJ21_4_0,0.0,5.934072896509505
4694,84.0,xiaokeche_11_.11,11.2,-144.36229143354575,4.0,1.5377085664542391,0.0,1.5377085664542391,0.0,x1,x1_0,0.0,5.637708566454239
4695,84.0,xiaokeche_11_.6,57.10701615023641,-11.2,4.0,12.390086013359722,0.0,0.7891868348478202,92.60485840117448,-y1,-y1_0,0.0,3.1070161502364133
4696,84.0,xiaokeche_11_.7,14.524570026058623,-18.131449609120672,4.0,1.9783774400389085,0.0,1.961754621402361,1.7856915947626826,:gneJ6_13,:gneJ6_13_0,0.0,1.8728852319665243
4697,84.0,xiaokeche_11_.8,14.4,-26.666781640230926,4.0,0.1437367756980732,0.0,-0.9777696142942454,0.0,x2,x2_0,0.0,19.333218359769074
4698,84.0,xiaokeche_11_.9,14.4,-34.010573942161486,4.0,4.0972755734474875,0.0,-3.647164454586938,0.0,x2,x2_0,0.0,11.98942605783851
4699,84.0,xiaokeche_1_.10,-74.841480985876,-8.0,4.0,14.39373794545302,0.0,0.10765922346618062,90.0,z1,z1_1,1.0,122.29851901412398
4700,84.0,xiaokeche_1_.11,-182.11427811899688,-11.2,4.0,5.351835737004875,0.0,1.9076844202121714,90.0,z1,z1_0,0.0,15.025721881003118
4701,84.0,xiaokeche_1_.7,76.27864059488917,-8.0,4.0,13.41521939356599,0.0,0.5030149652622633,90.0,-y1,-y1_1,1.0,22.27864059488917
4702,84.0,xiaokeche_1_.8,-21.00997555614547,-8.0,4.0,0.02366308993781972,0.0,-0.016142508511547877,90.0,z2,z2_2,2.0,24.99002444385453
4703,84.0,xiaokeche_1_.9,-21.001629081236494,-11.2,4.0,0.0006829597101073161,0.0,-0.016197126899832513,90.0,z2,z2_1,1.0,24.998370918763506
4704,84.0,xiaokeche_2_.10,-121.82892896821382,-11.2,4.0,13.36525965288096,0.0,2.3245445389300574,90.0,z1,z1_0,0.0,75.31107103178617
4705,84.0,xiaokeche_2_.11,-185.50935903726196,-4.8,4.0,3.503313288998065,0.0,1.3274748045019802,90.0,z1,z1_2,2.0,11.630640962738024
4706,84.0,xiaokeche_2_.8,-11.2,-74.39725996254523,4.0,14.275220654910513,0.0,0.2389118655212652,180.0,-x1,-x1_0,0.0,20.397259962545228
4707,84.0,xiaokeche_2_.9,-58.11697691162041,-11.2,4.0,12.121884319304346,0.0,-0.37863475114572864,90.0,z1,z1_0,0.0,139.02302308837957
4708,84.0,xiaokeche_3_.10,35.32557498162738,14.4,4.0,9.842718409129116,0.0,-3.970426797175378,270.0,y2,y2_0,0.0,10.674425018372613
4709,84.0,xiaokeche_3_.11,127.70446779865306,11.2,4.0,7.051846962864511,0.0,1.5709321869537236,270.0,y1,y1_0,0.0,22.295532201346944
4710,84.0,xiaokeche_3_.9,21.01076390549913,14.4,4.0,3.9527265983490616,0.0,-4.292823657626284,270.0,y2,y2_0,0.0,24.98923609450087
4711,84.0,xiaokeche_4_.10,27.8442771810035,11.2,4.0,9.20634868648754,0.0,-3.9041033535109193,270.0,y2,y2_1,1.0,18.1557228189965
4712,84.0,xiaokeche_4_.11,139.38336095907314,1.6,4.0,1.2065779025241907,0.0,1.2065779025241907,270.0,y1,y1_3,3.0,10.616639040926863
4713,84.0,xiaokeche_4_.8,-104.05750854705347,8.0,4.0,14.266526631557277,0.0,0.9318026884226125,270.0,-z1,-z1_1,1.0,50.05750854705347
4714,84.0,xiaokeche_4_.9,-78.7102059895328,8.0,4.0,13.408166966131272,0.0,-0.2939743213570605,270.0,-z1,-z1_1,1.0,24.71020598953279
4715,84.0,xiaokeche_5_.1,-4.8,-129.62235667171876,4.0,13.224999253407285,0.0,0.20296966470777988,180.0,-x1,-x1_2,2.0,75.62235667171878
4716,84.0,xiaokeche_5_.10,61.19653685799551,1.6,4.0,1.8978257657039967,0.0,0.5270930076800329,270.0,y1,y1_3,3.0,88.80346314200449
4717,84.0,xiaokeche_5_.11,125.53306170774158,1.6,4.0,8.30867689368315,0.0,2.030424110824243,270.0,y1,y1_3,3.0,24.46693829225842
4718,84.0,xiaokeche_5_.2,-4.8,-41.414666018988434,4.0,12.549386261247292,0.0,1.9593702131649469,180.0,-x2,-x2_1,1.0,21.414666018988434
4719,84.0,xiaokeche_5_.3,-4.8,-20.363469328004918,4.0,9.746328641051715,0.0,1.294635217526432,188.4713404979491,-x2,-x2_1,1.0,0.3634693280049177
4720,84.0,xiaokeche_5_.4,2.166335144631276,-3.3992827678836455,4.0,7.716203145012342,0.0,1.7057687263470145,242.3948976351156,:gneJ6_28,:gneJ6_28_0,0.0,5.047067434441278
4721,84.0,xiaokeche_5_.5,17.302004166386244,1.2643046658637263,4.0,5.021808566590686,0.0,2.122465361934155,265.1765944806214,:gneJ6_11,:gneJ6_11_0,0.0,2.7197967457926318
4722,84.0,xiaokeche_5_.6,29.24437903965103,1.6,4.0,2.7789712159101483,0.0,1.9961641746932972,270.0,y2,y2_4,4.0,16.75562096034897
4723,84.0,xiaokeche_5_.7,38.80272112480301,1.6,4.0,0.5738286418066245,0.0,0.17290028967689763,270.0,y2,y2_4,4.0,7.197278875196992
4724,84.0,xiaokeche_5_.8,45.952026289928554,1.6,4.0,0.5889875027119403,0.0,-0.5100704012470431,270.0,y2,y2_4,4.0,0.04797371007144946
4725,84.0,xiaokeche_5_.9,52.65443241799473,1.6,4.0,1.4932316492240034,0.0,-0.45625606680838904,270.0,:gneJ1_0,:gneJ1_0_4,4.0,1.4532129885656957
4726,84.0,xiaokeche_6_.10,-1.6,59.37238053768462,4.0,0.034070331349918846,0.0,-2.734198962625991,180.0,s1,s1_3,3.0,90.62761946231538
4727,84.0,xiaokeche_6_.11,-1.6,136.81457344594722,4.0,0.33384274941506953,0.0,-1.9444444444444444,180.0,s1,s1_3,3.0,13.185426554052782
4728,84.0,xiaokeche_6_.4,-1.6,21.001034820870522,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,24.998965179129478
4729,84.0,xiaokeche_6_.5,-1.6,27.502105258199855,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,18.497894741800145
4730,84.0,xiaokeche_6_.6,-1.6,34.003153907661705,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,11.996846092338297
4731,84.0,xiaokeche_6_.7,-1.6,40.50420031010895,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,5.49579968989105
4732,84.0,xiaokeche_6_.8,-1.6,46.93081703558877,4.0,0.0,0.0,0.0,180.0,:gneJ2_0,:gneJ2_0_4,4.0,7.634717601564134
4733,84.0,xiaokeche_6_.9,-1.6,52.95037072379515,4.0,0.0,0.0,0.0,180.0,:gneJ2_0,:gneJ2_0_4,4.0,1.1335996183012318
4734,84.0,xiaokeche_7_.10,-11.847246127193573,51.333855421928995,4.0,2.5347677969430684,0.0,-1.8045872372676097,189.2953849493586,:gneJ2_0,:gneJ2_0_0,0.0,2.711650802050695
4735,84.0,xiaokeche_7_.11,-8.0,135.23522981426214,4.0,5.468007512763142,0.0,1.6210363460937511,180.0,s1,s1_1,1.0,14.76477018573787
4736,84.0,xiaokeche_7_.4,-165.51961394422244,11.2,4.0,13.835051307651904,0.0,0.0972801805241037,270.0,-z1,-z1_0,0.0,111.51961394422243
4737,84.0,xiaokeche_7_.5,-55.70625005638833,11.2,4.0,12.777733867276028,0.0,0.954948767700369,276.65748007323447,-z1,-z1_0,0.0,1.7062500563883294
4738,84.0,xiaokeche_7_.6,-14.508816637692522,18.367750434612173,4.0,1.8016686623314837,0.0,1.7214035349665209,181.5597750324216,:gneJ6_0,:gneJ6_0_0,0.0,1.6360362133236492
4739,84.0,xiaokeche_7_.7,-14.4,26.704160240100926,4.0,0.30002120310512853,0.0,-0.04407416175324841,180.0,s2,s2_0,0.0,19.295839759899074
4740,84.0,xiaokeche_7_.8,-14.4,33.652753546954905,4.0,1.0039917100613633,0.0,-2.027145148769195,180.0,s2,s2_0,0.0,12.347246453045093
4741,84.0,xiaokeche_7_.9,-14.4,42.14571616344247,4.0,2.2203556510573494,0.0,0.669538966781335,180.42371425966797,s2,s2_0,0.0,3.8542838365575305
4742,84.0,xiaokeche_8_.10,-1.6,72.73017118216922,4.0,9.633271529603313,0.0,-3.379939487002174,180.0,s1,s1_3,3.0,77.26982881783078
4743,84.0,xiaokeche_8_.11,-1.6,123.28983464431948,4.0,8.813488847191913,0.0,1.9674168815603492,180.0,s1,s1_3,3.0,26.710165355680513
4744,84.0,xiaokeche_8_.3,-11.2,21.00100300190183,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,24.99899699809817
4745,84.0,xiaokeche_8_.4,-8.0,21.001059904926827,4.0,0.0,0.0,0.0,180.0,s2,s2_2,2.0,24.998940095073173
4746,84.0,xiaokeche_8_.5,-11.2,27.5020317587934,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,18.4979682412066
4747,84.0,xiaokeche_8_.6,-11.2,34.00309854497892,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,11.99690145502108
4748,84.0,xiaokeche_8_.7,-4.8,21.001054472849958,4.0,0.0,0.0,0.0,180.0,s2,s2_3,3.0,24.998945527150042
4749,84.0,xiaokeche_8_.8,-11.2,40.50414927499638,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,5.495850725003621
4750,84.0,xiaokeche_8_.9,-10.99595638085768,47.00389460618022,4.0,0.0,0.0,0.0,206.81738094706347,:gneJ2_0,:gneJ2_0_1,1.0,7.634846941554756
4751,84.0,xiaokeche_9_.10,4.8,-41.15322856858977,4.0,4.417902555203117,0.0,-4.5,0.0,x2,x2_3,3.0,4.846771431410229
4752,84.0,xiaokeche_9_.11,8.0,-128.51889858001377,4.0,7.23096817813348,0.0,2.332968261954375,0.0,x1,x1_1,1.0,21.481101419986224
4753,84.0,xiaokeche_9_.3,8.0,-21.001039224845485,4.0,0.0,0.0,0.0,0.0,x2,x2_2,2.0,24.998960775154515
4754,84.0,xiaokeche_9_.4,11.2,-21.00101644114596,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,24.99898355885404
4755,84.0,xiaokeche_9_.5,4.8,-21.001023122830013,4.0,0.0,0.0,0.0,0.0,x2,x2_3,3.0,24.998976877169987
4756,84.0,xiaokeche_9_.6,11.2,-27.502083132920898,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,18.497916867079102
4757,84.0,xiaokeche_9_.7,11.2,-34.00308475388469,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,11.996915246115307
4758,84.0,xiaokeche_9_.8,4.8,-27.50204995941137,4.0,0.0,0.0,0.0,0.0,x2,x2_3,3.0,18.49795004058863
4759,84.0,xiaokeche_9_.9,4.8,-34.015888242008835,4.0,0.03390393549254042,0.0,-0.08880604107084815,0.0,x2,x2_3,3.0,11.984111757991165
4760,85.0,xiaokeche_0_.0,8.0,138.0204395738255,4.0,13.520128589033089,0.0,0.0804632140323509,0.0,-s1,-s1_1,1.0,84.02043957382551
4761,85.0,xiaokeche_0_.1,6.998967029165313,50.83855384083144,4.0,13.878741655522218,0.0,2.044428063284945,28.714745110292586,:gneJ2_5,:gneJ2_5_1,1.0,5.306438518097643
4762,85.0,xiaokeche_0_.10,-71.45504268608069,-1.6,4.0,7.007771628497259,0.0,-4.339171035754741,90.0,z1,z1_3,3.0,125.6849573139193
4763,85.0,xiaokeche_0_.11,-159.08858599680008,-1.6,4.0,10.838120242091826,0.0,2.1971588938264173,90.0,z1,z1_3,3.0,38.051414003199895
4764,85.0,xiaokeche_0_.2,4.8,22.761656227404277,4.0,10.461008157746,0.0,2.3572431206936013,2.8808877936339576,-s2,-s2_1,1.0,2.761656227404277
4765,85.0,xiaokeche_0_.3,-0.39865895076588864,5.253559587597904,4.0,7.677215296399163,0.0,2.5323584803147234,50.148932500200175,:gneJ6_32,:gneJ6_32_0,0.0,7.67625804563794
4766,85.0,xiaokeche_0_.4,-13.107494857859805,-0.7424071942959205,4.0,5.23580935082523,0.0,0.6597603023357745,82.90748267172694,:gneJ6_24,:gneJ6_24_0,0.0,6.948199408759939
4767,85.0,xiaokeche_0_.5,-25.448597925079728,-1.6,4.0,4.21745030990665,0.0,1.664387072955075,90.0,z2,z2_4,4.0,20.551402074920272
4768,85.0,xiaokeche_0_.6,-37.26565225874563,-1.6,4.0,1.5211778631119561,0.0,0.9037754097735697,90.0,z2,z2_4,4.0,8.73434774125437
4769,85.0,xiaokeche_0_.7,-45.29817959306533,-1.6,4.0,0.8657013495344945,0.0,0.3299828582425517,90.0,z2,z2_4,4.0,0.7018204069346758
4770,85.0,xiaokeche_0_.8,-52.51914496308642,-1.6,4.0,0.5321202227671973,0.0,0.045960612297614,90.0,:gneJ0_4,:gneJ0_4_4,4.0,1.5993234398666711
4771,85.0,xiaokeche_0_.9,-59.76068787395084,-1.6,4.0,0.5322055749105191,0.0,-0.7636393882279066,90.0,z1,z1_3,3.0,137.37931212604914
4772,85.0,xiaokeche_10_.10,1.6,-62.111550340999,4.0,6.273267383245408,0.0,-4.172922892007044,0.0,x1,x1_3,3.0,87.888449659001
4773,85.0,xiaokeche_10_.11,1.6,-114.79430438370909,4.0,9.685587325342931,0.0,2.1041913500986995,0.0,x1,x1_3,3.0,35.2056956162909
4774,85.0,xiaokeche_10_.4,1.6,-21.001004820787852,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,24.998995179212148
4775,85.0,xiaokeche_10_.5,1.6,-27.50201508274658,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,18.49798491725342
4776,85.0,xiaokeche_10_.6,1.6,-34.00302721436435,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,11.996972785635652
4777,85.0,xiaokeche_10_.7,1.6,-40.50403514299095,4.0,0.0,0.0,0.0,0.0,x2,x2_4,4.0,5.495964857009049
4778,85.0,xiaokeche_10_.8,1.6,-46.96648308242517,4.0,0.0,0.0,0.0,0.0,:gneJ21_4,:gneJ21_4_4,4.0,7.31485759427782
4779,85.0,xiaokeche_10_.9,1.6,-53.217527654042094,4.0,0.0,0.0,0.0,0.0,:gneJ21_4,:gneJ21_4_4,4.0,0.8137712397962202
4780,85.0,xiaokeche_11_.10,14.4,-42.533757705125154,4.0,5.852169398365341,0.0,-3.4234570284705352,1.6033428372092393,x2,x2_0,0.0,3.4662422948748457
4781,85.0,xiaokeche_11_.11,11.2,-140.84453749021048,4.0,3.517753943335265,0.0,1.9800453768810258,0.0,x1,x1_0,0.0,9.155462509789505
4782,85.0,xiaokeche_11_.6,70.57010017659428,-11.2,4.0,13.463084026357864,0.0,1.0729980129981413,90.0,-y1,-y1_0,0.0,16.570100176594277
4783,85.0,xiaokeche_11_.7,14.978565318956393,-13.933695289441454,4.0,4.2370790309997535,0.0,2.258701590960845,6.312909301268516,:gneJ6_13,:gneJ6_13_0,0.0,6.109964262966278
4784,85.0,xiaokeche_11_.8,14.4,-25.01320718788086,4.0,1.6535744523500686,0.0,1.5098376766519954,0.0,x2,x2_0,0.0,20.98679281211914
4785,85.0,xiaokeche_11_.9,14.4,-33.33455699201403,4.0,0.676016950147463,0.0,-3.4212586233000244,0.0,x2,x2_0,0.0,12.665443007985974
4786,85.0,xiaokeche_1_.10,-61.26441625743831,-8.0,4.0,13.57706472843768,0.0,-0.8166732170153406,90.0,z1,z1_1,1.0,135.87558374256167
4787,85.0,xiaokeche_1_.11,-175.273068965096,-8.0,4.0,6.841209153900854,0.0,1.4893734168959787,90.0,z1,z1_1,1.0,21.86693103490397
4788,85.0,xiaokeche_1_.7,88.84463911492327,-8.0,4.0,12.565998520034105,0.0,-0.849220873531884,90.0,-y1,-y1_1,1.0,34.844639114923275
4789,85.0,xiaokeche_1_.8,-21.00509279649171,-8.0,4.0,0.00488275965376161,0.0,-0.018780330284058108,90.0,z2,z2_2,2.0,24.99490720350829
4790,85.0,xiaokeche_1_.9,-21.001168084471928,-11.2,4.0,0.0004609967645673352,0.0,-0.00022196294553998087,90.0,z2,z2_1,1.0,24.998831915528072
4791,85.0,xiaokeche_2_.10,-107.843752283345,-11.2,4.0,13.985176684868831,0.0,0.6199170319878711,90.0,z1,z1_0,0.0,89.296247716655
4792,85.0,xiaokeche_2_.11,-180.17394503377687,-4.8,4.0,5.335414003485088,0.0,1.832100714487023,90.0,z1,z1_2,2.0,16.966054966223112
4793,85.0,xiaokeche_2_.8,-11.2,-88.8077067978136,4.0,14.41044683526837,0.0,0.13522618035785783,180.0,-x1,-x1_0,0.0,34.807706797813594
4794,85.0,xiaokeche_2_.9,-45.654693266802795,-14.4,4.0,13.102283644817627,0.0,0.9803993255132806,107.63432396978958,z2,z2_0,0.0,0.34530673319720506
4795,85.0,xiaokeche_3_.10,29.179271832140795,14.4,4.0,6.1463031494865925,0.0,-3.6964152596425235,270.0,y2,y2_0,0.0,16.820728167859205
4796,85.0,xiaokeche_3_.11,119.1959513871465,11.2,4.0,8.508516411506571,0.0,1.4566694486420602,270.0,y1,y1_0,0.0,30.804048612853514
4797,85.0,xiaokeche_3_.9,21.003842502819754,14.4,4.0,0.006921402679373221,0.0,-3.9458051956696885,270.0,y2,y2_0,0.0,24.996157497180246
4798,85.0,xiaokeche_4_.10,22.94005932708563,11.2,4.0,4.904217853917867,0.0,-4.302130832569674,270.0,y2,y2_1,1.0,23.05994067291437
4799,85.0,xiaokeche_4_.11,136.68322450189493,1.6,4.0,2.7001364571782007,0.0,1.49355855465401,270.0,y1,y1_3,3.0,13.316775498105063
4800,85.0,xiaokeche_4_.8,-118.34389121350523,8.0,4.0,14.28638266645175,0.0,0.01985603489447385,270.0,-z1,-z1_1,1.0,64.34389121350523
4801,85.0,xiaokeche_4_.9,-92.38773084802096,8.0,4.0,13.677524858488171,0.0,0.2693578923568989,270.0,-z1,-z1_1,1.0,38.38773084802096
4802,85.0,xiaokeche_5_.1,-4.8,-142.324961150528,4.0,12.702604478809215,0.0,-0.5223947745980695,180.0,-x1,-x1_2,2.0,88.324961150528
4803,85.0,xiaokeche_5_.10,59.906380681569956,1.6,4.0,1.2901561764255554,0.0,-0.6076695892784414,270.0,y1,y1_3,3.0,90.09361931843004
4804,85.0,xiaokeche_5_.11,115.83378358345945,1.6,4.0,9.699278124282136,0.0,1.3906012305989854,270.0,y1,y1_3,3.0,34.16621641654056
4805,85.0,xiaokeche_5_.2,-4.8,-54.614926728002416,4.0,13.400260709013986,0.0,0.8508744477666941,180.0,-x1,-x1_2,2.0,0.6149267280024198
4806,85.0,xiaokeche_5_.3,-4.8,-31.90369553933047,4.0,11.540226211325553,0.0,1.7938975702738382,180.0,-x2,-x2_1,1.0,11.90369553933047
4807,85.0,xiaokeche_5_.4,-3.3739008905176875,-11.3053957518659,4.0,9.824402148374439,0.0,2.108199003362097,209.81073489030078,:gneJ6_28,:gneJ6_28_0,0.0,14.871469582815717
4808,85.0,xiaokeche_5_.5,10.78109299963458,0.4529470552540722,4.0,6.573602801742879,0.0,1.551794235152193,262.90748267172694,:gneJ6_11,:gneJ6_11_0,0.0,9.293399547535511
4809,85.0,xiaokeche_5_.6,24.048414370766707,1.6,4.0,5.195964668884323,0.0,2.416993452974175,270.0,y2,y2_4,4.0,21.951585629233293
4810,85.0,xiaokeche_5_.7,36.71521193434602,1.6,4.0,2.087509190456987,0.0,1.5136805486503624,270.0,y2,y2_4,4.0,9.284788065653979
4811,85.0,xiaokeche_5_.8,45.440556182512545,1.6,4.0,0.5114701074160051,0.0,-0.07751739529593527,270.0,y2,y2_4,4.0,0.5594438174874545
4812,85.0,xiaokeche_5_.9,52.23856130181139,1.6,4.0,0.44914080547800295,0.0,-1.0440908437460004,270.0,:gneJ1_0,:gneJ1_0_4,4.0,1.9023537940436985
4813,85.0,xiaokeche_6_.10,-1.6,59.368591490796334,4.0,0.003789046888280959,0.0,-0.030281284461637886,180.0,s1,s1_3,3.0,90.63140850920367
4814,85.0,xiaokeche_6_.11,-1.6,134.25901717911216,4.0,2.5555562668350635,0.0,2.2217135174199942,180.0,s1,s1_3,3.0,15.740982820887846
4815,85.0,xiaokeche_6_.4,-1.6,21.001034820870522,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,24.998965179129478
4816,85.0,xiaokeche_6_.5,-1.6,27.502105258199855,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,18.497894741800145
4817,85.0,xiaokeche_6_.6,-1.6,34.003153907661705,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,11.996846092338297
4818,85.0,xiaokeche_6_.7,-1.6,40.50420031010895,4.0,0.0,0.0,0.0,180.0,s2,s2_4,4.0,5.49579968989105
4819,85.0,xiaokeche_6_.8,-1.6,46.93081703558877,4.0,0.0,0.0,0.0,180.0,:gneJ2_0,:gneJ2_0_4,4.0,7.634717601564134
4820,85.0,xiaokeche_6_.9,-1.6,52.95037072379515,4.0,0.0,0.0,0.0,180.0,:gneJ2_0,:gneJ2_0_4,4.0,1.1335996183012318
4821,85.0,xiaokeche_7_.10,-13.024268755095536,49.68602374286625,4.0,1.986938551063674,0.0,-0.5478292458793945,204.95008850768212,:gneJ2_0,:gneJ2_0_0,0.0,4.698589353114369
4822,85.0,xiaokeche_7_.11,-11.2,127.8723857616773,4.0,7.362844052584841,0.0,1.894836539821699,180.0,s1,s1_0,0.0,22.12761423832271
4823,85.0,xiaokeche_7_.4,-178.6884369716346,11.2,4.0,13.168823027412166,0.0,-0.6662282802397375,270.0,-z1,-z1_0,0.0,124.68843697163459
4824,85.0,xiaokeche_7_.5,-68.61462462950223,11.2,4.0,12.908374573113898,0.0,0.13064070583786958,270.0,-z1,-z1_0,0.0,14.614624629502227
4825,85.0,xiaokeche_7_.6,-14.736281708953406,14.95577436569892,4.0,3.4198914958261395,0.0,1.6182228334946558,183.81407483429038,:gneJ6_0,:gneJ6_0_0,0.0,5.055927709149788
4826,85.0,xiaokeche_7_.7,-14.4,25.255190716697854,4.0,1.4489695234030715,0.0,1.148948320297943,180.0,s2,s2_0,0.0,20.744809283302146
4827,85.0,xiaokeche_7_.8,-14.4,33.309172052445454,4.0,0.34358149450945125,0.0,-0.660410215551912,180.0,s2,s2_0,0.0,12.690827947554544
4828,85.0,xiaokeche_7_.9,-14.4,40.47621937163665,4.0,1.6694967918058163,0.0,-0.5508588592515331,180.0,s2,s2_0,0.0,5.523780628363347
4829,85.0,xiaokeche_8_.10,-1.6,67.5968996525659,4.0,5.133271529603313,0.0,-4.5,180.0,s1,s1_3,3.0,82.4031003474341
4830,85.0,xiaokeche_8_.11,-1.6,113.07021185877966,4.0,10.219622785539833,0.0,1.4061339383479208,180.0,s1,s1_3,3.0,36.92978814122034
4831,85.0,xiaokeche_8_.3,-11.2,21.00100300190183,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,24.99899699809817
4832,85.0,xiaokeche_8_.4,-8.0,21.001059904926827,4.0,0.0,0.0,0.0,180.0,s2,s2_2,2.0,24.998940095073173
4833,85.0,xiaokeche_8_.5,-11.2,27.5020317587934,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,18.4979682412066
4834,85.0,xiaokeche_8_.6,-11.2,34.00309854497892,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,11.99690145502108
4835,85.0,xiaokeche_8_.7,-4.8,21.001054472849958,4.0,0.0,0.0,0.0,180.0,s2,s2_3,3.0,24.998945527150042
4836,85.0,xiaokeche_8_.8,-11.2,40.50414927499638,4.0,0.0,0.0,0.0,180.0,s2,s2_1,1.0,5.495850725003621
4837,85.0,xiaokeche_8_.9,-10.99595638085768,47.00389460618022,4.0,0.0,0.0,0.0,206.81738094706347,:gneJ2_0,:gneJ2_0_1,1.0,7.634846941554756
4838,85.0,xiaokeche_9_.10,4.8,-40.777943731535856,4.0,0.3752848370539153,0.0,-4.042617718149201,0.0,x2,x2_3,3.0,5.2220562684641445
4839,85.0,xiaokeche_9_.11,8.0,-119.7048197046388,4.0,8.81407887537498,0.0,1.5831106972414997,0.0,x1,x1_1,1.0,30.295180295361206
4840,85.0,xiaokeche_9_.3,8.0,-21.001039224845485,4.0,0.0,0.0,0.0,0.0,x2,x2_2,2.0,24.998960775154515
4841,85.0,xiaokeche_9_.4,11.2,-21.00101644114596,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,24.99898355885404
4842,85.0,xiaokeche_9_.5,4.8,-21.001023122830013,4.0,0.0,0.0,0.0,0.0,x2,x2_3,3.0,24.998976877169987
4843,85.0,xiaokeche_9_.6,11.2,-27.502083132920898,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,18.497916867079102
4844,85.0,xiaokeche_9_.7,11.2,-34.00308475388469,4.0,0.0,0.0,0.0,0.0,x2,x2_1,1.0,11.996915246115307
4845,85.0,xiaokeche_9_.8,4.8,-27.50204995941137,4.0,0.0,0.0,0.0,0.0,x2,x2_3,3.0,18.49795004058863
4846,85.0,xiaokeche_9_.9,4.8,-34.00764325668559,4.0,0.008244985323244962,0.0,-0.02565895016929546,0.0,x2,x2_3,3.0,11.99235674331441
4847,86.0,xiaokeche_0_.1,8.0,64.35926137575062,4.0,13.652822857652982,0.0,-0.22591879786923563,0.0,-s1,-s1_1,1.0,10.359261375750625
